speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
4429375,"Nothodes parvulus (Panzer, 1799)",SPECIES,ACCEPTED,Animalia,"7580168: Limonius parvulus (Panzer, 1799)"
4429415,"Ampedus cinnabarinus (Eschscholtz, 1829)",SPECIES,ACCEPTED,Animalia,"6972407: Elater cinnabarinus (Eschscholtz, 1829)"
4429424,"Ampedus balteatus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4429426: Elater balteatus (Linnaeus, 1758)"
4429432,"Ampedus sanguineus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4429433: Elater sanguineus (Linnaeus, 1758)"
4429442,"Ampedus praeustus (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"4429443: Elater praeustus (Fabricius, 1792)"
4429448,"Ampedus erythrogonus (Müller, 1821)",SPECIES,ACCEPTED,Animalia,"4429449: Elater erythrogonus (Müller, 1821)"
4429450,"Ampedus nigrinus (Herbst, 1784)",SPECIES,ACCEPTED,Animalia,"4429451: Elater nigrinus (Herbst, 1784)"
4429464,"Ampedus elegantulus (Schönherr, 1817)",SPECIES,ACCEPTED,Animalia,"4429464: Ampedus elegantulus (Schönherr, 1817) | 4429466: Elater elegantulus (Schönherr, 1817)"
4429476,"Ampedus pomorum (Herbst, 1784)",SPECIES,ACCEPTED,Animalia,"6972469: Elater ferrugatus (Herbst, 1784)"
4429494,"Ampedus pomonae (Stephens, 1830)",SPECIES,ACCEPTED,Animalia,"4429495: Elater pomonae (Stephens, 1830)"
4429507,"Ampedus sanguinolentus (Schrank, 1776)",SPECIES,ACCEPTED,Animalia,"4429507: Ampedus sanguinolentus (Schrank, 1776)"
4429521,"Limonius minutus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4429521: Limonius minutus (Linnaeus, 1758)"
4429529,"Silis nitidula (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"4429529: Silis nitidula (Fabricius, 1792)"
4429610,"Metacantharis discoidea (Ahrens, 1812)",SPECIES,ACCEPTED,Animalia,"4429610: Metacantharis discoidea (Ahrens, 1812)"
4429625,"Metacantharis clypeata (Illiger, 1798)",SPECIES,ACCEPTED,Animalia,"8532117: Metacantharis haemorrhoidalis (Fabricius, 1792)"
4429646,"Rhagonycha nigriceps (Waltl, 1838)",SPECIES,ACCEPTED,Animalia,"4429646: Rhagonycha nigriceps (Waltl, 1838)"
4429718,"Rhagonycha atra (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"4429718: Rhagonycha atra (Linnaeus, 1767)"
4429739,"Rhagonycha morio Kiesenwetter, 1851",SPECIES,ACCEPTED,Animalia,"4429739: Rhagonycha morio Kiesenwetter, 1851"
4429788,"Rhagonycha nigripes Redtenbacher, 1842",SPECIES,ACCEPTED,Animalia,"4429788: Rhagonycha nigripes Redtenbacher, 1842"
4429793,"Rhagonycha testacea (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4429793: Rhagonycha testacea (Linnaeus, 1758)"
4429857,"Ancistronycha abdominalis (Fabricius, 1798)",SPECIES,ACCEPTED,Animalia,"7515887: Cantharis abdominalis Fabricius, 1798"
4429869,"Ancistronycha tigurina Dietrich, 1857",SPECIES,ACCEPTED,Animalia,"7560605: Cantharis violacea (Paykull, 1798)"
4430252,"Malthinus frontalis (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"4430252: Malthinus frontalis (Marsham, 1802)"
4430299,"Malthinus flaveolus (Herbst, 1786)",SPECIES,ACCEPTED,Animalia,"6097720: Malthinus punctatus (Geoffroy, 1785)"
4430448,"Malthodes hexacanthus Kiesenwetter, 1852",SPECIES,ACCEPTED,Animalia,"4430448: Malthodes hexacanthus Kiesenwetter, 1852"
4430522,"Malthodes guttifer Kiesenwetter, 1852",SPECIES,ACCEPTED,Animalia,"4430522: Malthodes guttifer Kiesenwetter, 1852"
4430560,"Malthodes mysticus Kiesenwetter, 1852",SPECIES,ACCEPTED,Animalia,"4430560: Malthodes mysticus Kiesenwetter, 1852"
4430735,"Malthodes marginatus (Latreille, 1806)",SPECIES,ACCEPTED,Animalia,"4430735: Malthodes marginatus (Latreille, 1806)"
4430798,"Trixagus obtusus (Curtis, 1827)",SPECIES,ACCEPTED,Animalia,6545626: Throscus obtusus (Curtis)
4430817,"Trixagus carinifrons (Bonvouloir, 1859)",SPECIES,ACCEPTED,Animalia,"4430820: Throscus carinifrons (Bonvouloir, 1859)"
4430829,"Trixagus dermestoides (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"6969553: Throscus dermestoides (Linnaeus, 1767)"
4430847,"Aulonothroscus brevicollis (Bonvouloir, 1859)",SPECIES,ACCEPTED,Animalia,"4430848: Throscus brevicollis Bonvouloir, 1859"
4431006,"Drilus concolor Ahrens, 1812",SPECIES,ACCEPTED,Animalia,"4431006: Drilus concolor Ahrens, 1812"
4431087,"Melasis buprestoides (Linnaeus, 1760)",SPECIES,ACCEPTED,Animalia,"4431087: Melasis buprestoides (Linnaeus, 1760)"
4431220,"Acmaeoderella flavofasciata (Piller & Mitterpacher, 1783)",SPECIES,ACCEPTED,Animalia,"4431220: Acmaeoderella flavofasciata (Piller & Mitterpacher, 1783)"
4431237,"Acmaeoderella mimonti (Boieldieu, 1865)",SPECIES,ACCEPTED,Animalia,"4431237: Acmaeoderella mimonti (Boieldieu, 1865)"
4431529,"Phaenops formaneki (Jakobson, 1913)",SPECIES,ACCEPTED,Animalia,"4431529: Phaenops formaneki (Jakobson, 1913)"
4431541,"Phaenops cyanea (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"4431541: Phaenops cyanea (Fabricius, 1775)"
4431622,"Anthaxia hungarica (Scopoli, 1772)",SPECIES,ACCEPTED,Animalia,"4431622: Anthaxia hungarica (Scopoli, 1772)"
4431637,"Anthaxia quadripunctata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4431637: Anthaxia quadripunctata (Linnaeus, 1758)"
4431645,"Anthaxia godeti Gory & Laporte, 1839",SPECIES,ACCEPTED,Animalia,"4431653: Anthaxia submontana Obenberger, 1930"
4431678,"Anthaxia sepulchralis (Fabricius, 1801)",SPECIES,ACCEPTED,Animalia,"4431678: Anthaxia sepulchralis (Fabricius, 1801)"
4431687,"Anthaxia nigritula (Ratzeburg, 1837)",SPECIES,ACCEPTED,Animalia,"4431687: Anthaxia nigritula (Ratzeburg, 1837)"
4431691,"Anthaxia nigrojubata Roubal, 1913",SPECIES,ACCEPTED,Animalia,"4431691: Anthaxia nigrojubata Roubal, 1913"
4431701,"Anthaxia istriana Rosenhauer, 1847",SPECIES,ACCEPTED,Animalia,"4431701: Anthaxia istriana Rosenhauer, 1847"
4431707,"Anthaxia morio (Fabricius, 1793)",SPECIES,ACCEPTED,Animalia,"4431709: Anthaxia similis Saunders, 1871"
4431768,"Anthaxia candens (Panzer, 1793)",SPECIES,ACCEPTED,Animalia,"4431768: Anthaxia candens (Panzer, 1793)"
4431801,"Anthaxia fulgurans (Schrank, 1789)",SPECIES,ACCEPTED,Animalia,"4431801: Anthaxia fulgurans (Schrank, 1789)"
4431813,"Anthaxia nitidula (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4431813: Anthaxia nitidula (Linnaeus, 1758)"
4431825,"Anthaxia hypomelaena (Illiger, 1803)",SPECIES,ACCEPTED,Animalia,"4431825: Anthaxia hypomelaena (Illiger, 1803)"
4431917,"Anthaxia cichorii (Olivier, 1790)",SPECIES,ACCEPTED,Animalia,"4431917: Anthaxia cichorii (Olivier, 1790)"
4432043,"Capnodis tenebrionis (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"4432043: Capnodis tenebrionis (Linnaeus, 1761)"
4432062,"Capnodis tenebricosa (Olivier, 1790)",SPECIES,ACCEPTED,Animalia,"4432062: Capnodis tenebricosa (Olivier, 1790)"
4432599,"Agrilus antiquus Mulsant & Rey, 1863",SPECIES,ACCEPTED,Animalia,"4432559: Agrilus curtii Obenberger, 1913"
4432612,"Agrilus sulcicollis Lacordaire, 1835",SPECIES,ACCEPTED,Animalia,"4432612: Agrilus sulcicollis Lacordaire, 1835"
4432616,"Agrilus viridis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4432616: Agrilus viridis (Linnaeus, 1758)"
4432626,"Agrilus cuprescens (Ménétriés, 1832)",SPECIES,ACCEPTED,Animalia,"4432656: Agrilus aurichalceus Redtenbacher, 1849"
4432634,"Agrilus biguttatus (Fabricius, 1776)",SPECIES,ACCEPTED,Animalia,"4432634: Agrilus biguttatus (Fabricius, 1776)"
4432662,"Agrilus integerrimus (Ratzeburg, 1837)",SPECIES,ACCEPTED,Animalia,"4432662: Agrilus integerrimus (Ratzeburg, 1837)"
4432672,"Agrilus derasofasciatus Lacordaire, 1835",SPECIES,ACCEPTED,Animalia,"4432672: Agrilus derasofasciatus Lacordaire, 1835"
4432673,"Agrilus angustulus (Illiger, 1803)",SPECIES,ACCEPTED,Animalia,"4432673: Agrilus angustulus (Illiger, 1803)"
4432690,"Agrilus hyperici (Creutzer, 1799)",SPECIES,ACCEPTED,Animalia,"4432690: Agrilus hyperici (Creutzer, 1799)"
4432706,"Agrilus laticornis (Illiger, 1803)",SPECIES,ACCEPTED,Animalia,"4432706: Agrilus laticornis (Illiger, 1803)"
4432743,"Agrilus hastulifer (Ratzeburg, 1837)",SPECIES,ACCEPTED,Animalia,"4432743: Agrilus hastulifer (Ratzeburg, 1837)"
4432763,"Agrilus obscuricollis Kiesenwetter, 1857",SPECIES,ACCEPTED,Animalia,"4432763: Agrilus obscuricollis Kiesenwetter, 1857"
4432766,"Agrilus suvorovi Obenberger, 1935",SPECIES,ACCEPTED,Animalia,"4432766: Agrilus suvorovi Obenberger, 1935"
4432792,"Aphanisticus pusillus (Olivier, 1790)",SPECIES,ACCEPTED,Animalia,"4432792: Aphanisticus pusillus (Olivier, 1790)"
4432917,"Saprinus immundus (Gyllenhal, 1827)",SPECIES,ACCEPTED,Animalia,"4432917: Saprinus immundus (Gyllenhal, 1827)"
4432936,"Saprinus semistriatus (L.G.Scriba, 1790)",SPECIES,ACCEPTED,Animalia,"4432936: Saprinus semistriatus (L.G.Scriba, 1790)"
4432980,"Saprinus lautus Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4432980: Saprinus lautus Erichson, 1839"
4432981,"Saprinus virescens (Paykull, 1798)",SPECIES,ACCEPTED,Animalia,"4432981: Saprinus virescens (Paykull, 1798)"
4432988,"Saprinus aeneus (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"4432988: Saprinus aeneus (Fabricius, 1775)"
4433091,"Myrmetes paykulli Kanaar, 1979",SPECIES,ACCEPTED,Animalia,"4433091: Myrmetes paykulli Kanaar, 1979"
4433269,"Hister quadrimaculatus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"4433269: Hister quadrimaculatus Linnaeus, 1758"
4433298,"Hister unicolor Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"4433298: Hister unicolor Linnaeus, 1758"
4433308,"Hister quadrinotatus L.G.Scriba, 1790",SPECIES,ACCEPTED,Animalia,"4433308: Hister quadrinotatus L.G.Scriba, 1790"
4433349,"Margarinotus ignobilis (Marseul, 1854)",SPECIES,ACCEPTED,Animalia,"4433349: Margarinotus ignobilis (Marseul, 1854)"
4433355,"Margarinotus neglectus (Germar, 1813)",SPECIES,ACCEPTED,Animalia,"4433355: Margarinotus neglectus (Germar, 1813)"
4433360,"Margarinotus ventralis (Marseul, 1854)",SPECIES,ACCEPTED,Animalia,"4433360: Margarinotus ventralis (Marseul, 1854)"
4433381,"Margarinotus bipustulatus (Schrank, 1781)",SPECIES,ACCEPTED,Animalia,"4433381: Margarinotus bipustulatus (Schrank, 1781)"
4433445,"Atholus corvinus (Germar, 1817)",SPECIES,ACCEPTED,Animalia,"4433445: Atholus corvinus (Germar, 1817)"
4433470,"Haeterius ferrugineus (A.G.Olivier, 1789)",SPECIES,ACCEPTED,Animalia,"5995564: Hetaerius ferrugineus (Olivier, 1789)"
4433510,"Abraeus perpusillus (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"4433510: Abraeus perpusillus (Marsham, 1802)"
4433515,"Abraeus parvulus Aubé, 1842",SPECIES,ACCEPTED,Animalia,"4433515: Abraeus parvulus Aubé, 1842"
4433517,"Abraeus granulum Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4433517: Abraeus granulum Erichson, 1839"
4433523,"Chaetabraeus globulus (Creutzer, 1799)",SPECIES,ACCEPTED,Animalia,"4433523: Chaetabraeus globulus (Creutzer, 1799)"
4433525,"Acritus homoeopathicus Wollaston, 1857",SPECIES,ACCEPTED,Animalia,"4433525: Acritus homoeopathicus Wollaston, 1857"
4433543,"Acritus minutus (Herbst, 1791)",SPECIES,ACCEPTED,Animalia,"4433543: Acritus minutus (Herbst, 1791)"
4433561,"Aeletes atomarius (Aubé, 1842)",SPECIES,ACCEPTED,Animalia,"4433561: Aeletes atomarius (Aubé, 1842)"
4433570,"Plegaderus caesus (Herbst, 1791)",SPECIES,ACCEPTED,Animalia,"4433570: Plegaderus caesus (Herbst, 1791)"
4433574,"Plegaderus vulneratus (Panzer, 1797)",SPECIES,ACCEPTED,Animalia,"4433574: Plegaderus vulneratus (Panzer, 1797)"
4433576,"Plegaderus saucius (Erichson, 1834)",SPECIES,ACCEPTED,Animalia,"4433576: Plegaderus saucius (Erichson, 1834)"
4433594,"Teretrius fabricii Mazur, 1972",SPECIES,ACCEPTED,Animalia,"4433594: Teretrius fabricii Mazur, 1972"
4433621,"Spercheus emarginatus (Schaller, 1783)",SPECIES,ACCEPTED,Animalia,"4433621: Spercheus emarginatus (Schaller, 1783)"
4433643,"Helophorus tuberculatus (Gyllenhal, 1808)",SPECIES,ACCEPTED,Animalia,"4433643: Helophorus tuberculatus (Gyllenhal, 1808)"
4433751,"Helophorus granularis (Linnaeus, 1760)",SPECIES,ACCEPTED,Animalia,"4433751: Helophorus granularis (Linnaeus, 1760)"
4433782,"Helophorus obscurus Mulsant, 1844",SPECIES,ACCEPTED,Animalia,"4433782: Helophorus obscurus Mulsant, 1844"
4433843,"Helochares lividus (J.R.Forster, 1771)",SPECIES,ACCEPTED,Animalia,"4433843: Helochares lividus (J.R.Forster, 1771)"
4433852,"Helochares obscurus (O.F.Müller, 1776)",SPECIES,ACCEPTED,Animalia,"4433852: Helochares obscurus (O.F.Müller, 1776)"
4433876,"Berosus luridus (Linnaeus, 1760)",SPECIES,ACCEPTED,Animalia,"4433876: Berosus luridus (Linnaeus, 1760)"
4433894,"Berosus signaticollis (T.Charpentier, 1825)",SPECIES,ACCEPTED,Animalia,"4433894: Berosus signaticollis (T.Charpentier, 1825)"
4433920,"Enochrus fuscipennis (C.G.Thomson, 1884)",SPECIES,ACCEPTED,Animalia,"8914840: Philydrus fuscipennis Thomson, 1884"
4433931,"Enochrus quadripunctatus (Herbst, 1797)",SPECIES,ACCEPTED,Animalia,"4433931: Enochrus quadripunctatus (Herbst, 1797)"
4433939,"Enochrus testaceus (Fabricius, 1801)",SPECIES,ACCEPTED,Animalia,"4433939: Enochrus testaceus (Fabricius, 1801) | 8105578: Philydrus lineatus Kuwert, 1888 | 11277539: Philydrus testaceus (F.)"
4433951,"Enochrus ochropterus (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"4433951: Enochrus ochropterus (Marsham, 1802)"
4433985,"Enochrus affinis (Thunberg, 1794)",SPECIES,ACCEPTED,Animalia,"4433985: Enochrus affinis (Thunberg, 1794)"
4434004,"Hydrochara caraboides (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4434004: Hydrochara caraboides (Linnaeus, 1758) | 7798911: Hydrophilus caraboides (Linnaeus, 1758)"
4434080,"Laccobius minutus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4434080: Laccobius minutus (Linnaeus, 1758)"
4434097,"Limnoxenus niger (Gmelin, 1790)",SPECIES,ACCEPTED,Animalia,"4434097: Limnoxenus niger (Gmelin, 1790)"
4434131,"Chaetarthria seminulum (Herbst, 1797)",SPECIES,ACCEPTED,Animalia,"4434131: Chaetarthria seminulum (Herbst, 1797)"
4434176,"Cymbiodyta marginella (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"4434176: Cymbiodyta marginella (Fabricius, 1792)"
4434272,"Cercyon obsoletus (Gyllenhal, 1808)",SPECIES,ACCEPTED,Animalia,11365373: Cercyon lugubris (Paykull)
4434448,"Georissus crenulatus (P.Rossi, 1794)",SPECIES,ACCEPTED,Animalia,"9826422: Georyssus crenulatus (Rossi, 1794)"
4434626,"Scydmoraphes minutus (Chaudoir, 1845)",SPECIES,ACCEPTED,Animalia,"10500301: Neuraphes minutus (Chaudoir, 1845)"
4435267,"Cephennium hungaricum Reitter, 1882",SPECIES,ACCEPTED,Animalia,"4435267: Cephennium hungaricum Reitter, 1882"
4435299,"Cephennium laticolle (Aubé, 1842)",SPECIES,ACCEPTED,Animalia,"4435299: Cephennium laticolle (Aubé, 1842)"
4435329,"Cephennium carpathicum Saulcy, 1878",SPECIES,ACCEPTED,Animalia,"4435329: Cephennium carpathicum Saulcy, 1878"
4435406,"Scydmaenus tarsatus P.W.J.Müller & Kunze, 1822",SPECIES,ACCEPTED,Animalia,"4435406: Scydmaenus tarsatus P.W.J.Müller & Kunze, 1822"
4435437,"Scydmaenus perrisi (Reitter, 1880)",SPECIES,ACCEPTED,Animalia,"4435437: Scydmaenus perrisi (Reitter, 1880)"
4435612,"Ptenidium pusillum (Gyllenhal, 1808)",SPECIES,ACCEPTED,Animalia,"4435612: Ptenidium pusillum (Gyllenhal, 1808)"
4435651,"Nossidium pilosellum (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"4435651: Nossidium pilosellum (Marsham, 1802)"
4435795,"Acrotrichis intermedia (Gillmeister, 1845)",SPECIES,ACCEPTED,Animalia,"8879528: Trichopteryx intermedia (Halliday, 1855)"
4435808,"Acrotrichis sericans (Heer, 1841)",SPECIES,ACCEPTED,Animalia,"9136486: Trichopteryx sericans Heer, 1841"
4435833,"Acrotrichis thoracica (Waltl, 1838)",SPECIES,ACCEPTED,Animalia,11337965: Trichopteryx thoracica Waltl
4435882,"Hypnogyra angularis (Ganglbauer, 1895)",SPECIES,ACCEPTED,Animalia,"10475045: Xantholinus glaber (Gravenhorst, 1806)"
4436031,"Xantholinus tricolor (Fabricius, 1787)",SPECIES,ACCEPTED,Animalia,"4436031: Xantholinus tricolor (Fabricius, 1787)"
4436099,"Leptacinus formicetorum Märkel, 1841",SPECIES,ACCEPTED,Animalia,"4436099: Leptacinus formicetorum Märkel, 1841"
4436140,"Nudobius lentus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4436140: Nudobius lentus (Gravenhorst, 1806)"
4436240,"Quedius nitipennis (Stephens, 1833)",SPECIES,ACCEPTED,Animalia,"8691529: Quedius attenuatus (Gyllenhal, 1808)"
4436256,"Quedius paradisianus (Heer, 1839)",SPECIES,ACCEPTED,Animalia,"4436256: Quedius paradisianus (Heer, 1839)"
4436354,"Quedius fumatus (Stephens, 1833)",SPECIES,ACCEPTED,Animalia,"4436354: Quedius fumatus (Stephens, 1833)"
4436418,"Quedius boops (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436418: Quedius boops (Gravenhorst, 1802)"
4436424,"Quedius alpestris (Heer, 1839)",SPECIES,ACCEPTED,Animalia,"4436424: Quedius alpestris (Heer, 1839)"
4436442,"Quedius dubius (Heer, 1839)",SPECIES,ACCEPTED,Animalia,"4436442: Quedius dubius (Heer, 1839)"
4436478,"Quedius mesomelinus (Marsham, 1802)",SPECIES,ACCEPTED,Animalia,"4436478: Quedius mesomelinus (Marsham, 1802)"
4436501,"Quedius ochripennis (Ménétriés, 1832)",SPECIES,ACCEPTED,Animalia,"4436501: Quedius ochripennis (Ménétriés, 1832)"
4436539,"Quedius cruentus (A.G.Olivier, 1795)",SPECIES,ACCEPTED,Animalia,"4436539: Quedius cruentus (A.G.Olivier, 1795)"
4436581,"Quedius scitus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4436581: Quedius scitus (Gravenhorst, 1806)"
4436613,"Quedius fuliginosus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436613: Quedius fuliginosus (Gravenhorst, 1802)"
4436632,"Quedius molochinus (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4436632: Quedius molochinus (Gravenhorst, 1806)"
4436642,"Quedius punctatellus (Heer, 1839)",SPECIES,ACCEPTED,Animalia,"4436642: Quedius punctatellus (Heer, 1839)"
4436645,"Quedius cinctus (Paykull, 1790)",SPECIES,ACCEPTED,Animalia,"4436645: Quedius cinctus (Paykull, 1790)"
4436667,"Heterothops dissimilis (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436667: Heterothops dissimilis (Gravenhorst, 1802)"
4436740,"Philonthus marginatus (O.F.Müller, 1764)",SPECIES,ACCEPTED,Animalia,"4436740: Philonthus marginatus (O.F.Müller, 1764)"
4436769,"Philonthus cruentatus (Gmelin, 1790)",SPECIES,ACCEPTED,Animalia,"4436769: Philonthus cruentatus (Gmelin, 1790)"
4436776,"Philonthus politus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4436776: Philonthus politus (Linnaeus, 1758)"
4436791,"Philonthus laminatus (Creutzer, 1799)",SPECIES,ACCEPTED,Animalia,"4436791: Philonthus laminatus (Creutzer, 1799)"
4436801,"Philonthus rubripennis Stephens, 1832",SPECIES,ACCEPTED,Animalia,"8628747: Philonthus fulvipes (Fabricius, 1792)"
4436808,"Philonthus parvicornis (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"8651386: Philonthus agilis (Gravenhorst, 1806)"
4436817,"Philonthus laevicollis (Lacordaire, 1835)",SPECIES,ACCEPTED,Animalia,"4436817: Philonthus laevicollis (Lacordaire, 1835)"
4436822,"Philonthus corvinus Erichson, 1839",SPECIES,ACCEPTED,Animalia,"4436822: Philonthus corvinus Erichson, 1839"
4436823,"Philonthus atratus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436823: Philonthus atratus (Gravenhorst, 1802)"
4436837,"Philonthus corruscus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436837: Philonthus corruscus (Gravenhorst, 1802)"
4436840,"Philonthus rotundicollis (Ménétriés, 1832)",SPECIES,ACCEPTED,Animalia,"4436840: Philonthus rotundicollis (Ménétriés, 1832)"
4436867,"Philonthus splendens (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"4436867: Philonthus splendens (Fabricius, 1792)"
4436880,"Philonthus micans (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436880: Philonthus micans (Gravenhorst, 1802)"
4436892,"Philonthus ebeninus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436892: Philonthus ebeninus (Gravenhorst, 1802)"
4436908,"Philonthus varians (Paykull, 1789)",SPECIES,ACCEPTED,Animalia,"4436908: Philonthus varians (Paykull, 1789)"
4436927,"Philonthus quisquiliarius (Gyllenhal, 1810)",SPECIES,ACCEPTED,Animalia,"4436927: Philonthus quisquiliarius (Gyllenhal, 1810)"
4436951,"Philonthus umbratilis (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436951: Philonthus umbratilis (Gravenhorst, 1802)"
4436962,"Philonthus concinnus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436962: Philonthus concinnus (Gravenhorst, 1802)"
4436976,"Philonthus mannerheimi Fauvel, 1869",SPECIES,ACCEPTED,Animalia,11360542: Philonthus lucens
4436983,"Philonthus cognatus Stephens, 1832",SPECIES,ACCEPTED,Animalia,"4436983: Philonthus cognatus Stephens, 1832 | 7533804: Philonthus fuscipennis (Mannerheim, 1830)"
4436997,"Philonthus sanguinolentus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4436997: Philonthus sanguinolentus (Gravenhorst, 1802)"
4437019,"Philonthus decorus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4437019: Philonthus decorus (Gravenhorst, 1802)"
4437032,"Philonthus albipes (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4437032: Philonthus albipes (Gravenhorst, 1802)"
4437037,"Philonthus nigrita (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4437037: Philonthus nigrita (Gravenhorst, 1806)"
4437040,"Philonthus fumarius (Gravenhorst, 1806)",SPECIES,ACCEPTED,Animalia,"4437040: Philonthus fumarius (Gravenhorst, 1806)"
4437043,"Philonthus debilis (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4437043: Philonthus debilis (Gravenhorst, 1802)"
4437046,"Philonthus rufipes (Stephens, 1832)",SPECIES,ACCEPTED,Animalia,"6097642: Philonthus immundus (Gyllenhal, 1810)"
4437051,"Philonthus carbonarius (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4437051: Philonthus carbonarius (Gravenhorst, 1802) | 7554613: Philonthus varius (Gyllenhal, 1810)"
4437068,"Philonthus montivagus Heer, 1839",SPECIES,ACCEPTED,Animalia,"4437068: Philonthus montivagus Heer, 1839"
4437073,"Philonthus succicola C.G.Thomson, 1860",SPECIES,ACCEPTED,Animalia,"9671494: Philonthus chalceus Ganglbauer, 1895"
4437083,"Philonthus lepidus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"4437083: Philonthus lepidus (Gravenhorst, 1802)"
4437116,"Gabrius osseticus (Kolenati, 1846)",SPECIES,ACCEPTED,Animalia,"10403780: Philonthus vernalis (Gravenhorst, 1802)"
4437171,"Gabrius splendidulus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"10035440: Philonthus splendidulus (Gravenhorst, 1802)"
4437218,"Rabigus tenuis (Fabricius, 1792)",SPECIES,ACCEPTED,Animalia,"4437218: Rabigus tenuis (Fabricius, 1792)"
4437308,"Bisnius fimetarius (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"5874962: Philonthus fimetarius (Gravenhorst, 1802)"
4437320,"Bisnius puella (Nordmann, 1837)",SPECIES,ACCEPTED,Animalia,"4437323: Philonthus puella Nordmann, 1837"
4437326,"Bisnius sordidus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"6097641: Philonthus sordidus (Gravenhorst, 1802)"
4437349,"Bisnius nitidulus (Gravenhorst, 1802)",SPECIES,ACCEPTED,Animalia,"8576896: Philonthus nitidulus (Gravenhorst, 1802)"
4437360,"Platydracus stercorarius (A.G.Olivier, 1795)",SPECIES,ACCEPTED,Animalia,"12001870: Staphylinus stercorarius Olivier, 1795"
4437377,"Platydracus chalcocephalus (Fabricius, 1801)",SPECIES,ACCEPTED,Animalia,"4437380: Staphylinus chalcocephalus Fabricius, 1801"
4437382,"Platydracus fulvipes Scopoli, 1763",SPECIES,ACCEPTED,Animalia,"8878127: Staphylinus fulvipes Scopoli, 1763"
4437391,"Emus hirtus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"4437391: Emus hirtus (Linnaeus, 1758)"
4437406,"Staphylinus erythropterus Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"4437406: Staphylinus erythropterus Linnaeus, 1758"
4437438,"Staphylinus caesareus Cederhjelm, 1798",SPECIES,ACCEPTED,Animalia,"4437438: Staphylinus caesareus Cederhjelm, 1798"
4437446,"Dinothenarus fossor (Scopoli, 1771)",SPECIES,ACCEPTED,Animalia,"4437449: Staphylinus fossor Scopoli, 1771"
4437455,"Dinothenarus pubescens (De Geer, 1774)",SPECIES,ACCEPTED,Animalia,11267263: Staphylinus pubescens Degeer
